Id,County,Province_State,Country_Region,Population,Weight,Date,Target,TargetValue
858458,,Texas,US,28701845,0.582327343,2020/5/30,Fatalities,33
858459,,Texas,US,28701845,0.058232734,2020/5/31,ConfirmedCases,1977
858460,,Texas,US,28701845,0.582327343,2020/5/31,Fatalities,23
858461,,Texas,US,28701845,0.058232734,2020/6/1,ConfirmedCases,941
858462,,Texas,US,28701845,0.582327343,2020/6/1,Fatalities,8
858463,,Texas,US,28701845,0.058232734,2020/6/2,ConfirmedCases,1717
858464,,Texas,US,28701845,0.582327343,2020/6/2,Fatalities,33
858465,,Texas,US,28701845,0.058232734,2020/6/3,ConfirmedCases,1567
858466,,Texas,US,28701845,0.582327343,2020/6/3,Fatalities,28
858467,,Texas,US,28701845,0.058232734,2020/6/4,ConfirmedCases,1678
858468,,Texas,US,28701845,0.582327343,2020/6/4,Fatalities,32
858469,,Texas,US,28701845,0.058232734,2020/6/5,ConfirmedCases,1993
858470,,Texas,US,28701845,0.582327343,2020/6/5,Fatalities,36
858471,,Texas,US,28701845,0.058232734,2020/6/6,ConfirmedCases,1922
858472,,Texas,US,28701845,0.582327343,2020/6/6,Fatalities,21
858473,,Texas,US,28701845,0.058232734,2020/6/7,ConfirmedCases,938
858474,,Texas,US,28701845,0.582327343,2020/6/7,Fatalities,8
858475,,Texas,US,28701845,0.058232734,2020/6/8,ConfirmedCases,1055
858476,,Texas,US,28701845,0.582327343,2020/6/8,Fatalities,7
858477,,Texas,US,28701845,0.058232734,2020/6/9,ConfirmedCases,1667
858478,,Texas,US,28701845,0.582327343,2020/6/9,Fatalities,19
858479,,Texas,US,28701845,0.058232734,2020/6/10,ConfirmedCases,2647
858480,,Texas,US,28701845,0.582327343,2020/6/10,Fatalities,38
866601,,Utah,US,3161105,0.06681619,2020/1/23,ConfirmedCases,0
866602,,Utah,US,3161105,0.668161901,2020/1/23,Fatalities,0
866603,,Utah,US,3161105,0.06681619,2020/1/24,ConfirmedCases,0
866604,,Utah,US,3161105,0.668161901,2020/1/24,Fatalities,0
866605,,Utah,US,3161105,0.06681619,2020/1/25,ConfirmedCases,0
866606,,Utah,US,3161105,0.668161901,2020/1/25,Fatalities,0
866607,,Utah,US,3161105,0.06681619,2020/1/26,ConfirmedCases,0
866608,,Utah,US,3161105,0.668161901,2020/1/26,Fatalities,0
866609,,Utah,US,3161105,0.06681619,2020/1/27,ConfirmedCases,0
866610,,Utah,US,3161105,0.668161901,2020/1/27,Fatalities,0
866611,,Utah,US,3161105,0.06681619,2020/1/28,ConfirmedCases,0
866612,,Utah,US,3161105,0.668161901,2020/1/28,Fatalities,0
866613,,Utah,US,3161105,0.06681619,2020/1/29,ConfirmedCases,0
866614,,Utah,US,3161105,0.668161901,2020/1/29,Fatalities,0
866615,,Utah,US,3161105,0.06681619,2020/1/30,ConfirmedCases,0
866616,,Utah,US,3161105,0.668161901,2020/1/30,Fatalities,0
866617,,Utah,US,3161105,0.06681619,2020/1/31,ConfirmedCases,0
866618,,Utah,US,3161105,0.668161901,2020/1/31,Fatalities,0
866619,,Utah,US,3161105,0.06681619,2020/2/1,ConfirmedCases,0
866620,,Utah,US,3161105,0.668161901,2020/2/1,Fatalities,0
866621,,Utah,US,3161105,0.06681619,2020/2/2,ConfirmedCases,0
866622,,Utah,US,3161105,0.668161901,2020/2/2,Fatalities,0
866623,,Utah,US,3161105,0.06681619,2020/2/3,ConfirmedCases,0
866624,,Utah,US,3161105,0.668161901,2020/2/3,Fatalities,0
866625,,Utah,US,3161105,0.06681619,2020/2/4,ConfirmedCases,0
866626,,Utah,US,3161105,0.668161901,2020/2/4,Fatalities,0
866627,,Utah,US,3161105,0.06681619,2020/2/5,ConfirmedCases,0
866628,,Utah,US,3161105,0.668161901,2020/2/5,Fatalities,0
866629,,Utah,US,3161105,0.06681619,2020/2/6,ConfirmedCases,0
866630,,Utah,US,3161105,0.668161901,2020/2/6,Fatalities,0
866631,,Utah,US,3161105,0.06681619,2020/2/7,ConfirmedCases,0
866632,,Utah,US,3161105,0.668161901,2020/2/7,Fatalities,0
866633,,Utah,US,3161105,0.06681619,2020/2/8,ConfirmedCases,0
866634,,Utah,US,3161105,0.668161901,2020/2/8,Fatalities,0
866635,,Utah,US,3161105,0.06681619,2020/2/9,ConfirmedCases,0
866636,,Utah,US,3161105,0.668161901,2020/2/9,Fatalities,0
866637,,Utah,US,3161105,0.06681619,2020/2/10,ConfirmedCases,0
866638,,Utah,US,3161105,0.668161901,2020/2/10,Fatalities,0
866639,,Utah,US,3161105,0.06681619,2020/2/11,ConfirmedCases,0
866640,,Utah,US,3161105,0.668161901,2020/2/11,Fatalities,0
866641,,Utah,US,3161105,0.06681619,2020/2/12,ConfirmedCases,0
866642,,Utah,US,3161105,0.668161901,2020/2/12,Fatalities,0
866643,,Utah,US,3161105,0.06681619,2020/2/13,ConfirmedCases,0
866644,,Utah,US,3161105,0.668161901,2020/2/13,Fatalities,0
866645,,Utah,US,3161105,0.06681619,2020/2/14,ConfirmedCases,0
866646,,Utah,US,3161105,0.668161901,2020/2/14,Fatalities,0
866647,,Utah,US,3161105,0.06681619,2020/2/15,ConfirmedCases,0
866648,,Utah,US,3161105,0.668161901,2020/2/15,Fatalities,0
866649,,Utah,US,3161105,0.06681619,2020/2/16,ConfirmedCases,0
866650,,Utah,US,3161105,0.668161901,2020/2/16,Fatalities,0
866651,,Utah,US,3161105,0.06681619,2020/2/17,ConfirmedCases,0
866652,,Utah,US,3161105,0.668161901,2020/2/17,Fatalities,0
866653,,Utah,US,3161105,0.06681619,2020/2/18,ConfirmedCases,0
866654,,Utah,US,3161105,0.668161901,2020/2/18,Fatalities,0
866655,,Utah,US,3161105,0.06681619,2020/2/19,ConfirmedCases,0
866656,,Utah,US,3161105,0.668161901,2020/2/19,Fatalities,0
866657,,Utah,US,3161105,0.06681619,2020/2/20,ConfirmedCases,0
866658,,Utah,US,3161105,0.668161901,2020/2/20,Fatalities,0
866659,,Utah,US,3161105,0.06681619,2020/2/21,ConfirmedCases,0
866660,,Utah,US,3161105,0.668161901,2020/2/21,Fatalities,0
866661,,Utah,US,3161105,0.06681619,2020/2/22,ConfirmedCases,0
866662,,Utah,US,3161105,0.668161901,2020/2/22,Fatalities,0
866663,,Utah,US,3161105,0.06681619,2020/2/23,ConfirmedCases,0
866664,,Utah,US,3161105,0.668161901,2020/2/23,Fatalities,0
866665,,Utah,US,3161105,0.06681619,2020/2/24,ConfirmedCases,0
866666,,Utah,US,3161105,0.668161901,2020/2/24,Fatalities,0
866667,,Utah,US,3161105,0.06681619,2020/2/25,ConfirmedCases,0
866668,,Utah,US,3161105,0.668161901,2020/2/25,Fatalities,0
866669,,Utah,US,3161105,0.06681619,2020/2/26,ConfirmedCases,0
866670,,Utah,US,3161105,0.668161901,2020/2/26,Fatalities,0
866671,,Utah,US,3161105,0.06681619,2020/2/27,ConfirmedCases,0
866672,,Utah,US,3161105,0.668161901,2020/2/27,Fatalities,0
866673,,Utah,US,3161105,0.06681619,2020/2/28,ConfirmedCases,0
866674,,Utah,US,3161105,0.668161901,2020/2/28,Fatalities,0
866675,,Utah,US,3161105,0.06681619,2020/2/29,ConfirmedCases,0
866676,,Utah,US,3161105,0.668161901,2020/2/29,Fatalities,0
866677,,Utah,US,3161105,0.06681619,2020/3/1,ConfirmedCases,0
866678,,Utah,US,3161105,0.668161901,2020/3/1,Fatalities,0
866679,,Utah,US,3161105,0.06681619,2020/3/2,ConfirmedCases,0
866680,,Utah,US,3161105,0.668161901,2020/3/2,Fatalities,0
866681,,Utah,US,3161105,0.06681619,2020/3/3,ConfirmedCases,0
866682,,Utah,US,3161105,0.668161901,2020/3/3,Fatalities,0
866683,,Utah,US,3161105,0.06681619,2020/3/4,ConfirmedCases,0
866684,,Utah,US,3161105,0.668161901,2020/3/4,Fatalities,0
866685,,Utah,US,3161105,0.06681619,2020/3/5,ConfirmedCases,0
866686,,Utah,US,3161105,0.668161901,2020/3/5,Fatalities,0
866687,,Utah,US,3161105,0.06681619,2020/3/6,ConfirmedCases,0
866688,,Utah,US,3161105,0.668161901,2020/3/6,Fatalities,0
866689,,Utah,US,3161105,0.06681619,2020/3/7,ConfirmedCases,0
866690,,Utah,US,3161105,0.668161901,2020/3/7,Fatalities,0
866691,,Utah,US,3161105,0.06681619,2020/3/8,ConfirmedCases,0
866692,,Utah,US,3161105,0.668161901,2020/3/8,Fatalities,0
866693,,Utah,US,3161105,0.06681619,2020/3/9,ConfirmedCases,0
866694,,Utah,US,3161105,0.668161901,2020/3/9,Fatalities,0
866695,,Utah,US,3161105,0.06681619,2020/3/10,ConfirmedCases,2
866696,,Utah,US,3161105,0.668161901,2020/3/10,Fatalities,0
866697,,Utah,US,3161105,0.06681619,2020/3/11,ConfirmedCases,1
866698,,Utah,US,3161105,0.668161901,2020/3/11,Fatalities,0
866699,,Utah,US,3161105,0.06681619,2020/3/12,ConfirmedCases,2
866700,,Utah,US,3161105,0.668161901,2020/3/12,Fatalities,0
866701,,Utah,US,3161105,0.06681619,2020/3/13,ConfirmedCases,4
866702,,Utah,US,3161105,0.668161901,2020/3/13,Fatalities,0
866703,,Utah,US,3161105,0.06681619,2020/3/14,ConfirmedCases,1
866704,,Utah,US,3161105,0.668161901,2020/3/14,Fatalities,0
866705,,Utah,US,3161105,0.06681619,2020/3/15,ConfirmedCases,18
866706,,Utah,US,3161105,0.668161901,2020/3/15,Fatalities,0
866707,,Utah,US,3161105,0.06681619,2020/3/16,ConfirmedCases,11
866708,,Utah,US,3161105,0.668161901,2020/3/16,Fatalities,0
866709,,Utah,US,3161105,0.06681619,2020/3/17,ConfirmedCases,12
866710,,Utah,US,3161105,0.668161901,2020/3/17,Fatalities,0
866711,,Utah,US,3161105,0.06681619,2020/3/18,ConfirmedCases,0
866712,,Utah,US,3161105,0.668161901,2020/3/18,Fatalities,0
866713,,Utah,US,3161105,0.06681619,2020/3/19,ConfirmedCases,29
866714,,Utah,US,3161105,0.668161901,2020/3/19,Fatalities,0
866715,,Utah,US,3161105,0.06681619,2020/3/20,ConfirmedCases,-2
866716,,Utah,US,3161105,0.668161901,2020/3/20,Fatalities,0
866717,,Utah,US,3161105,0.06681619,2020/3/21,ConfirmedCases,58
866718,,Utah,US,3161105,0.668161901,2020/3/21,Fatalities,0
866719,,Utah,US,3161105,0.06681619,2020/3/22,ConfirmedCases,26
866720,,Utah,US,3161105,0.668161901,2020/3/22,Fatalities,1
866721,,Utah,US,3161105,0.06681619,2020/3/23,ConfirmedCases,95
866722,,Utah,US,3161105,0.668161901,2020/3/23,Fatalities,0
866723,,Utah,US,3161105,0.06681619,2020/3/24,ConfirmedCases,41
866724,,Utah,US,3161105,0.668161901,2020/3/24,Fatalities,0
866725,,Utah,US,3161105,0.06681619,2020/3/25,ConfirmedCases,42
866726,,Utah,US,3161105,0.668161901,2020/3/25,Fatalities,0
866727,,Utah,US,3161105,0.06681619,2020/3/26,ConfirmedCases,56
866728,,Utah,US,3161105,0.668161901,2020/3/26,Fatalities,0
866729,,Utah,US,3161105,0.06681619,2020/3/27,ConfirmedCases,76
866730,,Utah,US,3161105,0.668161901,2020/3/27,Fatalities,0
866731,,Utah,US,3161105,0.06681619,2020/3/28,ConfirmedCases,130
866732,,Utah,US,3161105,0.668161901,2020/3/28,Fatalities,0
866733,,Utah,US,3161105,0.06681619,2020/3/29,ConfirmedCases,118
866734,,Utah,US,3161105,0.668161901,2020/3/29,Fatalities,1
866735,,Utah,US,3161105,0.06681619,2020/3/30,ConfirmedCases,78
866736,,Utah,US,3161105,0.668161901,2020/3/30,Fatalities,2
866737,,Utah,US,3161105,0.06681619,2020/3/31,ConfirmedCases,90
866738,,Utah,US,3161105,0.668161901,2020/3/31,Fatalities,1
866739,,Utah,US,3161105,0.06681619,2020/4/1,ConfirmedCases,0
866740,,Utah,US,3161105,0.668161901,2020/4/1,Fatalities,0
866741,,Utah,US,3161105,0.06681619,2020/4/2,ConfirmedCases,204
866742,,Utah,US,3161105,0.668161901,2020/4/2,Fatalities,2
866743,,Utah,US,3161105,0.06681619,2020/4/3,ConfirmedCases,163
866744,,Utah,US,3161105,0.668161901,2020/4/3,Fatalities,0
866745,,Utah,US,3161105,0.06681619,2020/4/4,ConfirmedCases,180
866746,,Utah,US,3161105,0.668161901,2020/4/4,Fatalities,1
866747,,Utah,US,3161105,0.06681619,2020/4/5,ConfirmedCases,173
866748,,Utah,US,3161105,0.668161901,2020/4/5,Fatalities,0
866749,,Utah,US,3161105,0.06681619,2020/4/6,ConfirmedCases,77
866750,,Utah,US,3161105,0.668161901,2020/4/6,Fatalities,5
866751,,Utah,US,3161105,0.06681619,2020/4/7,ConfirmedCases,61
866752,,Utah,US,3161105,0.668161901,2020/4/7,Fatalities,0
866753,,Utah,US,3161105,0.06681619,2020/4/8,ConfirmedCases,109
866754,,Utah,US,3161105,0.668161901,2020/4/8,Fatalities,0
866755,,Utah,US,3161105,0.06681619,2020/4/9,ConfirmedCases,1
866756,,Utah,US,3161105,0.668161901,2020/4/9,Fatalities,0
866757,,Utah,US,3161105,0.06681619,2020/4/10,ConfirmedCases,247
866758,,Utah,US,3161105,0.668161901,2020/4/10,Fatalities,4
866759,,Utah,US,3161105,0.06681619,2020/4/11,ConfirmedCases,104
866760,,Utah,US,3161105,0.668161901,2020/4/11,Fatalities,1
866761,,Utah,US,3161105,0.06681619,2020/4/12,ConfirmedCases,96
866762,,Utah,US,3161105,0.668161901,2020/4/12,Fatalities,0
866763,,Utah,US,3161105,0.06681619,2020/4/13,ConfirmedCases,60
866764,,Utah,US,3161105,0.668161901,2020/4/13,Fatalities,-5
866765,,Utah,US,3161105,0.06681619,2020/4/14,ConfirmedCases,54
866766,,Utah,US,3161105,0.668161901,2020/4/14,Fatalities,5
866767,,Utah,US,3161105,0.06681619,2020/4/15,ConfirmedCases,131
866768,,Utah,US,3161105,0.668161901,2020/4/15,Fatalities,2
866769,,Utah,US,3161105,0.06681619,2020/4/16,ConfirmedCases,135
866770,,Utah,US,3161105,0.668161901,2020/4/16,Fatalities,0
866771,,Utah,US,3161105,0.06681619,2020/4/17,ConfirmedCases,110
866772,,Utah,US,3161105,0.668161901,2020/4/17,Fatalities,3
866773,,Utah,US,3161105,0.06681619,2020/4/18,ConfirmedCases,124
866774,,Utah,US,3161105,0.668161901,2020/4/18,Fatalities,2
866775,,Utah,US,3161105,0.06681619,2020/4/19,ConfirmedCases,152
866776,,Utah,US,3161105,0.668161901,2020/4/19,Fatalities,2
866777,,Utah,US,3161105,0.06681619,2020/4/20,ConfirmedCases,144
866778,,Utah,US,3161105,0.668161901,2020/4/20,Fatalities,1
866779,,Utah,US,3161105,0.06681619,2020/4/21,ConfirmedCases,84
866780,,Utah,US,3161105,0.668161901,2020/4/21,Fatalities,4
866781,,Utah,US,3161105,0.06681619,2020/4/22,ConfirmedCases,148
866782,,Utah,US,3161105,0.668161901,2020/4/22,Fatalities,0
866783,,Utah,US,3161105,0.06681619,2020/4/23,ConfirmedCases,167
866784,,Utah,US,3161105,0.668161901,2020/4/23,Fatalities,3
866785,,Utah,US,3161105,0.06681619,2020/4/24,ConfirmedCases,170
866786,,Utah,US,3161105,0.668161901,2020/4/24,Fatalities,4
866787,,Utah,US,3161105,0.06681619,2020/4/25,ConfirmedCases,166
866788,,Utah,US,3161105,0.668161901,2020/4/25,Fatalities,2
866789,,Utah,US,3161105,0.06681619,2020/4/26,ConfirmedCases,175
866790,,Utah,US,3161105,0.668161901,2020/4/26,Fatalities,0
866791,,Utah,US,3161105,0.06681619,2020/4/27,ConfirmedCases,113
866792,,Utah,US,3161105,0.668161901,2020/4/27,Fatalities,0
866793,,Utah,US,3161105,0.06681619,2020/4/28,ConfirmedCases,109
866794,,Utah,US,3161105,0.668161901,2020/4/28,Fatalities,0
866795,,Utah,US,3161105,0.06681619,2020/4/29,ConfirmedCases,152
866796,,Utah,US,3161105,0.668161901,2020/4/29,Fatalities,4
866797,,Utah,US,3161105,0.06681619,2020/4/30,ConfirmedCases,175
866798,,Utah,US,3161105,0.668161901,2020/4/30,Fatalities,1
866799,,Utah,US,3161105,0.06681619,2020/5/1,ConfirmedCases,156
866800,,Utah,US,3161105,0.668161901,2020/5/1,Fatalities,0
866801,,Utah,US,3161105,0.06681619,2020/5/2,ConfirmedCases,157
866802,,Utah,US,3161105,0.668161901,2020/5/2,Fatalities,3
866803,,Utah,US,3161105,0.06681619,2020/5/3,ConfirmedCases,190
866804,,Utah,US,3161105,0.668161901,2020/5/3,Fatalities,1
866805,,Utah,US,3161105,0.06681619,2020/5/4,ConfirmedCases,142
866806,,Utah,US,3161105,0.668161901,2020/5/4,Fatalities,0
866807,,Utah,US,3161105,0.06681619,2020/5/5,ConfirmedCases,132
866808,,Utah,US,3161105,0.668161901,2020/5/5,Fatalities,6
866809,,Utah,US,3161105,0.06681619,2020/5/6,ConfirmedCases,146
866810,,Utah,US,3161105,0.668161901,2020/5/6,Fatalities,2
866811,,Utah,US,3161105,0.06681619,2020/5/7,ConfirmedCases,129
866812,,Utah,US,3161105,0.668161901,2020/5/7,Fatalities,3
866813,,Utah,US,3161105,0.06681619,2020/5/8,ConfirmedCases,195
866814,,Utah,US,3161105,0.668161901,2020/5/8,Fatalities,0
866815,,Utah,US,3161105,0.06681619,2020/5/9,ConfirmedCases,184
866816,,Utah,US,3161105,0.668161901,2020/5/9,Fatalities,5
866817,,Utah,US,3161105,0.06681619,2020/5/10,ConfirmedCases,148
866818,,Utah,US,3161105,0.668161901,2020/5/10,Fatalities,1
866819,,Utah,US,3161105,0.06681619,2020/5/11,ConfirmedCases,111
866820,,Utah,US,3161105,0.668161901,2020/5/11,Fatalities,1
866821,,Utah,US,3161105,0.06681619,2020/5/12,ConfirmedCases,70
866822,,Utah,US,3161105,0.668161901,2020/5/12,Fatalities,5
866823,,Utah,US,3161105,0.06681619,2020/5/13,ConfirmedCases,188
866824,,Utah,US,3161105,0.668161901,2020/5/13,Fatalities,2
866825,,Utah,US,3161105,0.06681619,2020/5/14,ConfirmedCases,129
866826,,Utah,US,3161105,0.668161901,2020/5/14,Fatalities,0
866827,,Utah,US,3161105,0.06681619,2020/5/15,ConfirmedCases,164
866828,,Utah,US,3161105,0.668161901,2020/5/15,Fatalities,2
866829,,Utah,US,3161105,0.06681619,2020/5/16,ConfirmedCases,155
866830,,Utah,US,3161105,0.668161901,2020/5/16,Fatalities,1
866831,,Utah,US,3161105,0.06681619,2020/5/17,ConfirmedCases,170
866832,,Utah,US,3161105,0.668161901,2020/5/17,Fatalities,2
866833,,Utah,US,3161105,0.06681619,2020/5/18,ConfirmedCases,146
866834,,Utah,US,3161105,0.668161901,2020/5/18,Fatalities,0
866835,,Utah,US,3161105,0.06681619,2020/5/19,ConfirmedCases,134
866836,,Utah,US,3161105,0.668161901,2020/5/19,Fatalities,8
866837,,Utah,US,3161105,0.06681619,2020/5/20,ConfirmedCases,192
866838,,Utah,US,3161105,0.668161901,2020/5/20,Fatalities,2
866839,,Utah,US,3161105,0.06681619,2020/5/21,ConfirmedCases,164
866840,,Utah,US,3161105,0.668161901,2020/5/21,Fatalities,2
866841,,Utah,US,3161105,0.06681619,2020/5/22,ConfirmedCases,183
866842,,Utah,US,3161105,0.668161901,2020/5/22,Fatalities,1
866843,,Utah,US,3161105,0.06681619,2020/5/23,ConfirmedCases,203
866844,,Utah,US,3161105,0.668161901,2020/5/23,Fatalities,4
866845,,Utah,US,3161105,0.06681619,2020/5/24,ConfirmedCases,132
866846,,Utah,US,3161105,0.668161901,2020/5/24,Fatalities,0
866847,,Utah,US,3161105,0.06681619,2020/5/25,ConfirmedCases,129
866848,,Utah,US,3161105,0.668161901,2020/5/25,Fatalities,1
866849,,Utah,US,3161105,0.06681619,2020/5/26,ConfirmedCases,99
866850,,Utah,US,3161105,0.668161901,2020/5/26,Fatalities,3
866851,,Utah,US,3161105,0.06681619,2020/5/27,ConfirmedCases,86
866852,,Utah,US,3161105,0.668161901,2020/5/27,Fatalities,4
866853,,Utah,US,3161105,0.06681619,2020/5/28,ConfirmedCases,215
866854,,Utah,US,3161105,0.668161901,2020/5/28,Fatalities,1
866855,,Utah,US,3161105,0.06681619,2020/5/29,ConfirmedCases,343
866856,,Utah,US,3161105,0.668161901,2020/5/29,Fatalities,1
866857,,Utah,US,3161105,0.06681619,2020/5/30,ConfirmedCases,269
866858,,Utah,US,3161105,0.668161901,2020/5/30,Fatalities,5
866859,,Utah,US,3161105,0.06681619,2020/5/31,ConfirmedCases,264
866860,,Utah,US,3161105,0.668161901,2020/5/31,Fatalities,1
866861,,Utah,US,3161105,0.06681619,2020/6/1,ConfirmedCases,202
866862,,Utah,US,3161105,0.668161901,2020/6/1,Fatalities,0
866863,,Utah,US,3161105,0.06681619,2020/6/2,ConfirmedCases,203
866864,,Utah,US,3161105,0.668161901,2020/6/2,Fatalities,0
866865,,Utah,US,3161105,0.06681619,2020/6/3,ConfirmedCases,295
866866,,Utah,US,3161105,0.668161901,2020/6/3,Fatalities,4
866867,,Utah,US,3161105,0.06681619,2020/6/4,ConfirmedCases,316
866868,,Utah,US,3161105,0.668161901,2020/6/4,Fatalities,0
866869,,Utah,US,3161105,0.06681619,2020/6/5,ConfirmedCases,439
866870,,Utah,US,3161105,0.668161901,2020/6/5,Fatalities,3
866871,,Utah,US,3161105,0.06681619,2020/6/6,ConfirmedCases,546
866872,,Utah,US,3161105,0.668161901,2020/6/6,Fatalities,1
866873,,Utah,US,3161105,0.06681619,2020/6/7,ConfirmedCases,268
866874,,Utah,US,3161105,0.668161901,2020/6/7,Fatalities,0
866875,,Utah,US,3161105,0.06681619,2020/6/8,ConfirmedCases,256
866876,,Utah,US,3161105,0.668161901,2020/6/8,Fatalities,3
866877,,Utah,US,3161105,0.06681619,2020/6/9,ConfirmedCases,237
866878,,Utah,US,3161105,0.668161901,2020/6/9,Fatalities,3
866879,,Utah,US,3161105,0.06681619,2020/6/10,ConfirmedCases,305
866880,,Utah,US,3161105,0.668161901,2020/6/10,Fatalities,1
870801,,Vermont,US,626299,0.074919921,2020/1/23,ConfirmedCases,0
870802,,Vermont,US,626299,0.749199213,2020/1/23,Fatalities,0
870803,,Vermont,US,626299,0.074919921,2020/1/24,ConfirmedCases,0
870804,,Vermont,US,626299,0.749199213,2020/1/24,Fatalities,0
870805,,Vermont,US,626299,0.074919921,2020/1/25,ConfirmedCases,0
870806,,Vermont,US,626299,0.749199213,2020/1/25,Fatalities,0
870807,,Vermont,US,626299,0.074919921,2020/1/26,ConfirmedCases,0
870808,,Vermont,US,626299,0.749199213,2020/1/26,Fatalities,0
870809,,Vermont,US,626299,0.074919921,2020/1/27,ConfirmedCases,0
870810,,Vermont,US,626299,0.749199213,2020/1/27,Fatalities,0
870811,,Vermont,US,626299,0.074919921,2020/1/28,ConfirmedCases,0
870812,,Vermont,US,626299,0.749199213,2020/1/28,Fatalities,0
870813,,Vermont,US,626299,0.074919921,2020/1/29,ConfirmedCases,0
870814,,Vermont,US,626299,0.749199213,2020/1/29,Fatalities,0
870815,,Vermont,US,626299,0.074919921,2020/1/30,ConfirmedCases,0
870816,,Vermont,US,626299,0.749199213,2020/1/30,Fatalities,0
870817,,Vermont,US,626299,0.074919921,2020/1/31,ConfirmedCases,0
870818,,Vermont,US,626299,0.749199213,2020/1/31,Fatalities,0
870819,,Vermont,US,626299,0.074919921,2020/2/1,ConfirmedCases,0
870820,,Vermont,US,626299,0.749199213,2020/2/1,Fatalities,0
870821,,Vermont,US,626299,0.074919921,2020/2/2,ConfirmedCases,0
870822,,Vermont,US,626299,0.749199213,2020/2/2,Fatalities,0
870823,,Vermont,US,626299,0.074919921,2020/2/3,ConfirmedCases,0
870824,,Vermont,US,626299,0.749199213,2020/2/3,Fatalities,0
870825,,Vermont,US,626299,0.074919921,2020/2/4,ConfirmedCases,0
870826,,Vermont,US,626299,0.749199213,2020/2/4,Fatalities,0
870827,,Vermont,US,626299,0.074919921,2020/2/5,ConfirmedCases,0
870828,,Vermont,US,626299,0.749199213,2020/2/5,Fatalities,0
870829,,Vermont,US,626299,0.074919921,2020/2/6,ConfirmedCases,0
870830,,Vermont,US,626299,0.749199213,2020/2/6,Fatalities,0
870831,,Vermont,US,626299,0.074919921,2020/2/7,ConfirmedCases,0
870832,,Vermont,US,626299,0.749199213,2020/2/7,Fatalities,0
870833,,Vermont,US,626299,0.074919921,2020/2/8,ConfirmedCases,0
870834,,Vermont,US,626299,0.749199213,2020/2/8,Fatalities,0
870835,,Vermont,US,626299,0.074919921,2020/2/9,ConfirmedCases,0
870836,,Vermont,US,626299,0.749199213,2020/2/9,Fatalities,0
870837,,Vermont,US,626299,0.074919921,2020/2/10,ConfirmedCases,0
870838,,Vermont,US,626299,0.749199213,2020/2/10,Fatalities,0
870839,,Vermont,US,626299,0.074919921,2020/2/11,ConfirmedCases,0
870840,,Vermont,US,626299,0.749199213,2020/2/11,Fatalities,0
870841,,Vermont,US,626299,0.074919921,2020/2/12,ConfirmedCases,0
870842,,Vermont,US,626299,0.749199213,2020/2/12,Fatalities,0
870843,,Vermont,US,626299,0.074919921,2020/2/13,ConfirmedCases,0
870844,,Vermont,US,626299,0.749199213,2020/2/13,Fatalities,0
870845,,Vermont,US,626299,0.074919921,2020/2/14,ConfirmedCases,0
870846,,Vermont,US,626299,0.749199213,2020/2/14,Fatalities,0
870847,,Vermont,US,626299,0.074919921,2020/2/15,ConfirmedCases,0
870848,,Vermont,US,626299,0.749199213,2020/2/15,Fatalities,0
870849,,Vermont,US,626299,0.074919921,2020/2/16,ConfirmedCases,0
870850,,Vermont,US,626299,0.749199213,2020/2/16,Fatalities,0
870851,,Vermont,US,626299,0.074919921,2020/2/17,ConfirmedCases,0
870852,,Vermont,US,626299,0.749199213,2020/2/17,Fatalities,0
870853,,Vermont,US,626299,0.074919921,2020/2/18,ConfirmedCases,0
870854,,Vermont,US,626299,0.749199213,2020/2/18,Fatalities,0
870855,,Vermont,US,626299,0.074919921,2020/2/19,ConfirmedCases,0
870856,,Vermont,US,626299,0.749199213,2020/2/19,Fatalities,0
870857,,Vermont,US,626299,0.074919921,2020/2/20,ConfirmedCases,0
870858,,Vermont,US,626299,0.749199213,2020/2/20,Fatalities,0
870859,,Vermont,US,626299,0.074919921,2020/2/21,ConfirmedCases,0
870860,,Vermont,US,626299,0.749199213,2020/2/21,Fatalities,0
870861,,Vermont,US,626299,0.074919921,2020/2/22,ConfirmedCases,0
870862,,Vermont,US,626299,0.749199213,2020/2/22,Fatalities,0
870863,,Vermont,US,626299,0.074919921,2020/2/23,ConfirmedCases,0
870864,,Vermont,US,626299,0.749199213,2020/2/23,Fatalities,0
870865,,Vermont,US,626299,0.074919921,2020/2/24,ConfirmedCases,0
870866,,Vermont,US,626299,0.749199213,2020/2/24,Fatalities,0
870867,,Vermont,US,626299,0.074919921,2020/2/25,ConfirmedCases,0
870868,,Vermont,US,626299,0.749199213,2020/2/25,Fatalities,0
870869,,Vermont,US,626299,0.074919921,2020/2/26,ConfirmedCases,0
870870,,Vermont,US,626299,0.749199213,2020/2/26,Fatalities,0
870871,,Vermont,US,626299,0.074919921,2020/2/27,ConfirmedCases,0
870872,,Vermont,US,626299,0.749199213,2020/2/27,Fatalities,0
870873,,Vermont,US,626299,0.074919921,2020/2/28,ConfirmedCases,0
870874,,Vermont,US,626299,0.749199213,2020/2/28,Fatalities,0
870875,,Vermont,US,626299,0.074919921,2020/2/29,ConfirmedCases,0
870876,,Vermont,US,626299,0.749199213,2020/2/29,Fatalities,0
870877,,Vermont,US,626299,0.074919921,2020/3/1,ConfirmedCases,0
870878,,Vermont,US,626299,0.749199213,2020/3/1,Fatalities,0
870879,,Vermont,US,626299,0.074919921,2020/3/2,ConfirmedCases,0
